train_no,train_name,weekday,weekday_no
95312,A22,Friday,4
95313,A21,Monday,0
95314,A24,Friday,4
95315,A23,Monday,0
95316,A26,Friday,4
95317,A41,Tuesday,1
95318,A32,Tuesday,1
95319,A45,Friday,4
95320,A58,Tuesday,1
95321,A47,Thursday,3
95322,DA2,Friday,4
95323,A49,Tuesday,1
95324,A46,Friday,4
95325,A51,Sunday,6
95326,A48,Sunday,6
95327,A55,Saturday,5
95328,A50,Monday,0
95329,DA3,Thursday,3
95330,A52,Sunday,6
95331,A55,Monday,0
95332,A54,Monday,0
95334,A56,Monday,0
95336,A62,Monday,0
95338,A64,Tuesday,1
95340,DA4,Monday,0
95342,DA6,Friday,4
95401,N7,Tuesday,1
95402,N6,Thursday,3
95403,N9,Wednesday,2
95404,N8,Friday,4
95405,N11,Tuesday,1
95406,N10,Tuesday,1
95407,N13,Wednesday,2
95408,N12,Saturday,5
95409,N15,Sunday,6
95410,N14,Thursday,3
95411,N17,Wednesday,2
95412,N16,Thursday,3
95413,N19,Wednesday,2
95414,N18,Sunday,6
95415,N21,Friday,4
95416,N20,Sunday,6
95417,N23,Friday,4
95418,N22,Wednesday,2
95419,N25,Monday,0
95420,N24,Friday,4
95421,N27,Saturday,5
95422,N26,Saturday,5
95423,N29,Tuesday,1
95424,N28,Thursday,3
95425,N33,Tuesday,1
95426,N30,Friday,4
95428,N32,Monday,0
95430,N34,Sunday,6
95501,AN5,Saturday,5
95502,AN6,Wednesday,2
95503,AN9,Saturday,5
95504,AN8,Thursday,3
95505,AN11,Thursday,3
95506,AN16,Tuesday,1
95507,AN15,Monday,0
95508,AN18,Monday,0
95509,AN19,Monday,0
95510,AN20,Saturday,5
95511,AN21,Sunday,6
95512,AN22,Saturday,5
95513,AN23,Thursday,3
95514,AN26,Friday,4
95515,AN25,Sunday,6
95516,AN30,Tuesday,1
95517,AN27,Tuesday,1
95601,TL9,Monday,0
95602,TL14,Friday,4
95603,TL11,Tuesday,1
95604,TL20,Tuesday,1
95605,TL13,Sunday,6
95606,TL22,Monday,0
95607,TL17,Sunday,6
95608,TL46,Saturday,5
95609,TL19,Saturday,5
95610,TL48,Thursday,3
95611,TL43,Tuesday,1
95612,TL50,Saturday,5
95613,TL45,Friday,4
95614,TL52,Wednesday,2
95615,TL49,Wednesday,2
95616,TL54,Sunday,6
95617,TL51,Friday,4
95619,TL53,Saturday,5
95701,K1,Tuesday,1
95702,KW2,Monday,0
95703,K11,Wednesday,2
95704,K14,Sunday,6
95705,K19,Tuesday,1
95706,DK4,Friday,4
95707,K21,Wednesday,2
95708,K20,Saturday,5
95709,K27,Wednesday,2
95710,K28,Saturday,5
95711,K33,Tuesday,1
95712,K30,Friday,4
95713,DK5,Wednesday,2
95714,K32,Saturday,5
95715,K41,Tuesday,1
95716,K34,Monday,0
95717,K53,Saturday,5
95718,K36,Tuesday,1
95719,K73,Friday,4
95720,K42,Sunday,6
95721,KW1,Wednesday,2
95722,DK10,Sunday,6
95723,DK15,Sunday,6
95724,K56,Sunday,6
95725,DK17,Tuesday,1
95726,K76,Thursday,3
95727,K89,Sunday,6
95728,K94,Sunday,6
95729,DK21,Tuesday,1
95730,DK20,Friday,4
95731,K95,Wednesday,2
95732,K98,Monday,0
95733,K101,Friday,4
95734,DK22,Saturday,5
95735,DK27,Saturday,5
95736,K102,Tuesday,1
95737,K103,Monday,0
95738,K106,Friday,4
95739,K111,Sunday,6
95740,K112,Wednesday,2
95741,K115,Friday,4
95742,K116,Wednesday,2
95743,K119,Tuesday,1
95744,K128,Saturday,5
95745,K121,Sunday,6
95746,K138,Thursday,3
95801,DL35,Wednesday,2
95802,DL8,Tuesday,1
95804,DL26,Saturday,5
95805,DL49,Saturday,5
95808,DL 28,Sunday,6
95901,T17,Tuesday,1
95902,T8,Wednesday,2
95903,T27,Thursday,3
95904,T36,Tuesday,1
95905,T33,Monday,0
95906,T42,Sunday,6
95907,T43,Tuesday,1
95908,T50,Friday,4
95909,T107,Tuesday,1
95910,T62,Sunday,6
95911,T117,Monday,0
95912,T74,Thursday,3
95913,T127,Thursday,3
95917,T117,Sunday,6
95919,T131,Thursday,3
96001,SKP1,Wednesday,2
96002,SKP2,Sunday,6
96003,KP1,Sunday,6
96004,SKP4,Friday,4
96005,SKP3,Tuesday,1
96006,SKP6,Friday,4
96007,SKP5,Wednesday,2
96008,SKP8,Thursday,3
96009,SKP7,Saturday,5
96010,SKP10,Friday,4
96011,SKP9,Monday,0
96012,SKP12,Tuesday,1
96013,SKP11,Friday,4
96014,SKP14,Friday,4
96015,SKP13,Saturday,5
96016,SKP16,Tuesday,1
96017,SKP15,Monday,0
96018,SKP18,Tuesday,1
96019,KP 15,Friday,4
96020,KP14,Monday,0
96022,SKP20,Friday,4
96101,S1,Saturday,5
96102,S2,Sunday,6
96103,TS1,Monday,0
96104,S4,Wednesday,2
96105,TS3,Tuesday,1
96106,S6,Wednesday,2
96107,S3,Monday,0
96108,TS2,Saturday,5
96109,S5,Tuesday,1
96110,TS4,Monday,0
96111,TS5,Friday,4
96112,S50,Wednesday,2
96113,TS7,Wednesday,2
96114,S48,Monday,0
96115,TS9,Sunday,6
96116,S50,Friday,4
96117,TS11,Monday,0
96119,S39,Sunday,6
96121,S41,Sunday,6
96201,CBL1,Saturday,5
96202,BL2,Wednesday,2
96203,TBL1,Saturday,5
96204,BL4,Monday,0
96205,BL27,Thursday,3
96206,BL6,Saturday,5
96207,TBL3,Sunday,6
96208,TBL2,Sunday,6
96209,TBL5,Friday,4
96210,BL12,Thursday,3
96211,TBL7,Saturday,5
96212,BL16,Tuesday,1
96213,BL41,Friday,4
96214,BL20,Friday,4
96215,BL43,Friday,4
96216,BL22,Friday,4
96217,TBL9,Friday,4
96218,BL24,Tuesday,1
96219,BL45,Tuesday,1
96220,BL26,Wednesday,2
96221,BL47,Tuesday,1
96222,BL28,Thursday,3
96223,BL49,Friday,4
96224,BL52,Saturday,5
96225,BL53,Friday,4
96226,BL58,Wednesday,2
96227,DBL3,Sunday,6
96228,BL60,Monday,0
96232,CBL2,Saturday,5
96234,BL62,Sunday,6
96236,BL60,Saturday,5
96301,A1,Monday,0
96302,A2,Friday,4
96303,A3,Friday,4
96304,A4,Tuesday,1
96305,A5,Friday,4
96306,A6,Wednesday,2
96307,A7,Friday,4
96308,A8,Friday,4
96309,A9,Friday,4
96310,A10,Sunday,6
96311,A25,Thursday,3
96312,A28,Sunday,6
96313,A27,Thursday,3
96314,A30,Monday,0
96315,A29,Saturday,5
96316,A34,Sunday,6
96317,A31,Monday,0
96318,A36,Friday,4
96319,A33,Saturday,5
96320,A38,Wednesday,2
96321,A35,Tuesday,1
96322,A40,Saturday,5
96323,A37,Monday,0
96324,A42,Tuesday,1
96325,A39,Thursday,3
96326,A44,Sunday,6
96327,TA1,Sunday,6
96328,A60,Tuesday,1
96329,A43,Tuesday,1
96330,A66,Monday,0
96331,TA3,Thursday,3
96332,A68,Tuesday,1
96333,A57,Sunday,6
96334,A70,Tuesday,1
96335,A59,Monday,0
96336,A72,Saturday,5
96337,A61,Sunday,6
96339,DA5,Sunday,6
96341,A63,Saturday,5
96343,A65,Wednesday,2
96345,A67,Friday,4
96401,N1,Saturday,5
96402,N2,Wednesday,2
96403,N3,Friday,4
96404,N4,Thursday,3
96405,N5,Sunday,6
96406,N36,Monday,0
96407,TN1,Friday,4
96409,N31,Saturday,5
96501,TLAN1,Wednesday,2
96502,AN2,Wednesday,2
96503,KAN1,Tuesday,1
96504,AN4,Saturday,5
96505,TAN1,Monday,0
96506,TAN2,Tuesday,1
96507,AN1,Tuesday,1
96508,AN10,Wednesday,2
96509,AN3,Wednesday,2
96510,AN12,Sunday,6
96511,KAN3,Monday,0
96512,AN14,Sunday,6
96513,AN7,Saturday,5
96514,TAN4,Friday,4
96515,TAN3,Monday,0
96516,AN24,Wednesday,2
96517,AN13,Wednesday,2
96518,AN28,Wednesday,2
96519,AN17,Sunday,6
96520,AN32,Thursday,3
96521,AN29,Tuesday,1
96522,TAN6,Monday,0
96524,KAN2,Thursday,3
96601,CTL1,Friday,4
96602,TL2,Friday,4
96603,CTL3,Tuesday,1
96604,TL4,Thursday,3
96605,TL1,Friday,4
96606,TL6,Wednesday,2
96607,TL3,Tuesday,1
96608,TL8,Monday,0
96609,CTL5,Sunday,6
96610,TL10,Monday,0
96611,TL5,Saturday,5
96612,TL12,Thursday,3
96613,TL7,Sunday,6
96614,TL16,Friday,4
96615,TTL1,Sunday,6
96616,DTL2,Thursday,3
96617,TL15,Sunday,6
96618,TL18,Saturday,5
96619,TL21,Wednesday,2
96620,TTL2,Tuesday,1
96621,TL23,Thursday,3
96622,TL24,Saturday,5
96623,TL25,Wednesday,2
96624,TL26,Monday,0
96625,TL27,Sunday,6
96626,TL28,Thursday,3
96627,TL29,Tuesday,1
96628,TL30,Sunday,6
96629,TL31,Saturday,5
96630,TL32,Wednesday,2
96631,TL33,Monday,0
96632,TL34,Tuesday,1
96633,TL35,Tuesday,1
96634,TL36,Friday,4
96635,TL37,Wednesday,2
96636,TL38,Sunday,6
96637,TL39,Wednesday,2
96638,TL40,Wednesday,2
96639,TL41,Friday,4
96640,TL42,Tuesday,1
96641,TL47,Saturday,5
96642,TL44,Thursday,3
96643,TL55,Sunday,6
96644,TTL4,Sunday,6
96645,TL57,Thursday,3
96646,TL56,Tuesday,1
96647,TL59,Sunday,6
96648,TL58,Sunday,6
96649,TL61,Friday,4
96650,TL60,Friday,4
96651,TL63,Saturday,5
96652,TL62,Friday,4
96653,TL65,Saturday,5
96654,TL64,Monday,0
96655,TL67,Sunday,6
96656,TL66,Tuesday,1
96657,TL71,Thursday,3
96658,TTL6,Tuesday,1
96660,TTL8,Friday,4
97000,K2,Monday,0
97001,CK1,Monday,0
97002,K2,Friday,4
97003,CK3,Tuesday,1
97004,K4,Wednesday,2
97005,CK5,Saturday,5
97006,K6,Sunday,6
97007,CK7,Wednesday,2
97008,K8,Tuesday,1
97009,CK9,Wednesday,2
97010,K10,Wednesday,2
97011,K3,Monday,0
97012,DK2,Saturday,5
97013,CK11,Thursday,3
97014,K12,Monday,0
97015,K5,Tuesday,1
97016,K16,Sunday,6
97017,K7,Monday,0
97018,K18,Thursday,3
97019,K9,Tuesday,1
97020,K22,Wednesday,2
97021,K13,Thursday,3
97022,K24,Tuesday,1
97023,DK1,Wednesday,2
97024,K26 L SPL,Monday,0
97025,K15,Monday,0
97026,DK6,Wednesday,2
97027,K17,Monday,0
97028,DK8,Saturday,5
97029,K23,Monday,0
97030,K38,Thursday,3
97031,K25,Saturday,5
97032,K40,Thursday,3
97033,TK1,Friday,4
97034,K44,Monday,0
97035,DK3,Sunday,6
97036,K46,Friday,4
97037,K29,Friday,4
97038,K48,Monday,0
97039,K31,Wednesday,2
97040,K50,Saturday,5
97041,K35,Tuesday,1
97042,CK2,Monday,0
97043,DK7,Friday,4
97044,K52,Wednesday,2
97045,DK9,Friday,4
97046,TK2,Monday,0
97047,K37,Wednesday,2
97048,K54,Wednesday,2
97049,K39,Saturday,5
97050,DK12,Thursday,3
97051,CK13,Tuesday,1
97052,K58,Saturday,5
97053,K43,Tuesday,1
97054,K60,Sunday,6
97055,K45,Wednesday,2
97056,TK4,Friday,4
97057,K47,Saturday,5
97058,K62,Thursday,3
97059,K49,Monday,0
97060,K64,Monday,0
97061,K51,Friday,4
97062,K66,Thursday,3
97063,DK11,Thursday,3
97064,CK4,Sunday,6
97065,K55,Monday,0
97066,K68,Wednesday,2
97067,K57,Friday,4
97068,K70,Monday,0
97069,K59,Thursday,3
97070,K72,Monday,0
97071,K61,Monday,0
97072,DK14,Saturday,5
97073,TK3,Tuesday,1
97074,K74,Thursday,3
97075,K63,Tuesday,1
97076,K78,Wednesday,2
97077,CK15,Friday,4
97078,K80,Sunday,6
97079,K65,Saturday,5
97080,K82,Monday,0
97081,K67,Sunday,6
97082,K84,Tuesday,1
97083,K69,Wednesday,2
97084,K86,Thursday,3
97085,K71,Monday,0
97086,TK6,Monday,0
97087,DK13,Tuesday,1
97088,K88,Friday,4
97089,K75,Sunday,6
97090,K90,Saturday,5
97091,K77,Wednesday,2
97092,DK16,Monday,0
97093,K79,Tuesday,1
97094,TK8,Wednesday,2
97095,K81,Tuesday,1
97096,K92,Wednesday,2
97097,CK17,Thursday,3
97098,DK18,Saturday,5
97099,CK19,Friday,4
97100,K96,Sunday,6
97101,K83,Sunday,6
97102,K100,Sunday,6
97103,K85,Saturday,5
97104,K104,Tuesday,1
97105,K87,Wednesday,2
97106,K108,Monday,0
97107,DK19,Sunday,6
97108,K110,Tuesday,1
97109,CK21,Sunday,6
97110,DK24,Tuesday,1
97111,K91,Saturday,5
97112,K114,Tuesday,1
97113,K93,Sunday,6
97114,K118,Tuesday,1
97115,DK23,Tuesday,1
97116,CK6,Tuesday,1
97117,K97,Saturday,5
97118,TK10,Friday,4
97119,K99,Wednesday,2
97120,DK26,Tuesday,1
97121,DK25,Thursday,3
97122,K120,Wednesday,2
97123,DK29,Sunday,6
97124,K122,Saturday,5
97125,K105,Friday,4
97126,DK28,Sunday,6
97127,K107,Sunday,6
97128,K124,Wednesday,2
97129,K109,Friday,4
97130,TK12,Saturday,5
97131,CK23,Monday,0
97132,DK30,Saturday,5
97133,K113,Saturday,5
97134,DK32,Friday,4
97135,DK31,Monday,0
97136,K126,Tuesday,1
97137,DK33,Friday,4
97138,DK34,Thursday,3
97139,K117,Thursday,3
97140,CK8,Sunday,6
97141,DK35,Tuesday,1
97142,K130,Wednesday,2
97143,DK37,Friday,4
97144,K132,Saturday,5
97145,DK39,Sunday,6
97146,K134,Saturday,5
97147,K123,Saturday,5
97148,CK10,Sunday,6
97149,K125,Saturday,5
97150,TK14,Friday,4
97151,K127,Friday,4
97152,TK16,Monday,0
97153,K129,Monday,0
97155,DK41,Wednesday,2
97201,DL1,Saturday,5
97202,DL2,Wednesday,2
97203,DL3,Thursday,3
97204,DL4,Tuesday,1
97205,DL5,Tuesday,1
97206,DL6,Thursday,3
97207,DL7,Wednesday,2
97208,DL10,Wednesday,2
97209,DL9,Wednesday,2
97210,DL12,Thursday,3
97211,DL11,Friday,4
97212,DDL2,Sunday,6
97213,DL13,Tuesday,1
97214,DL14,Friday,4
97215,DL15,Tuesday,1
97216,DL16,Sunday,6
97217,DL17,Friday,4
97218,DL18,Saturday,5
97219,DL19,Tuesday,1
97220,DL20,Saturday,5
97221,DL21,Tuesday,1
97222,DL22,Monday,0
97223,DL23,Friday,4
97224,DL24,Saturday,5
97225,DL25,Sunday,6
97226,DL26,Tuesday,1
97227,DL27,Friday,4
97228,DL28,Wednesday,2
97229,DL29,Sunday,6
97230,DL30,Friday,4
97231,DL31,Tuesday,1
97232,DL32,Tuesday,1
97233,DL33,Tuesday,1
97234,DDL4,Friday,4
97235,DDL1,Tuesday,1
97236,DL34,Saturday,5
97237,DDL3,Tuesday,1
97238,DL36,Friday,4
97239,DL37,Sunday,6
97240,DL38,Tuesday,1
97241,DL39,Tuesday,1
97242,DL40,Friday,4
97243,DL41,Tuesday,1
97244,DL42,Sunday,6
97245,DL43,Sunday,6
97246,DL44,Wednesday,2
97247,DDL5,Saturday,5
97248,DL46,Thursday,3
97249,DL45,Friday,4
97250,DL48,Tuesday,1
97251,DL47,Monday,0
97252,DL50,Monday,0
97253,DL49,Saturday,5
97254,DDL6,Thursday,3
97255,DL51,Tuesday,1
97256,DL52,Tuesday,1
97258,DL54,Monday,0
97260,DDL8,Saturday,5
97301,T1,Thursday,3
97302,T2,Friday,4
97303,T3,Sunday,6
97304,T4,Saturday,5
97305,T5,Wednesday,2
97306,T6,Monday,0
97307,T7,Wednesday,2
97308,T10,Tuesday,1
97309,T9,Tuesday,1
97310,T12,Tuesday,1
97311,T11,Sunday,6
97312,T14,Tuesday,1
97313,T13,Wednesday,2
97314,T16,Monday,0
97315,T15,Saturday,5
97316,T18,Thursday,3
97317,T19,Friday,4
97318,T20,Sunday,6
97319,T21,Friday,4
97320,T22,Friday,4
97321,T23,Saturday,5
97322,T24,Wednesday,2
97323,T25,Wednesday,2
97324,T26,Sunday,6
97325,T29,Monday,0
97326,T28,Monday,0
97327,T31,Monday,0
97328,T30,Thursday,3
97329,T35,Saturday,5
97330,T32,Sunday,6
97331,T37,Monday,0
97332,T34,Monday,0
97333,T39,Tuesday,1
97334,T38,Monday,0
97335,T41,Saturday,5
97336,T4O,Friday,4
97337,T45,Thursday,3
97338,T44,Sunday,6
97339,T47,Friday,4
97340,T46,Friday,4
97341,T49,Wednesday,2
97342,T48,Friday,4
97343,T51,Tuesday,1
97344,T52,Monday,0
97345,T53,Thursday,3
97346,T54,Thursday,3
97347,T55,Monday,0
97348,T56,Friday,4
97349,T57,Sunday,6
97350,T58,Sunday,6
97351,T59,Thursday,3
97352,T60,Friday,4
97353,T61,Saturday,5
97354,T64,Tuesday,1
97355,T63,Tuesday,1
97356,T66,Thursday,3
97357,T65,Tuesday,1
97358,T68,Monday,0
97359,T67,Friday,4
97360,T70,Wednesday,2
97361,T69,Sunday,6
97362,T72,Monday,0
97363,T 71,Saturday,5
97364,T76,Sunday,6
97365,T 73,Friday,4
97366,T78,Sunday,6
97367,T 75,Thursday,3
97368,T80,Tuesday,1
97369,T 77,Friday,4
97370,T82,Monday,0
97371,T79,Wednesday,2
97372,T 84,Thursday,3
97373,T81,Friday,4
97374,T 86,Saturday,5
97375,DT1,Monday,0
97376,T 88,Sunday,6
97377,T83,Wednesday,2
97378,T90,Friday,4
97379,T85,Monday,0
97380,T92,Saturday,5
97381,T87,Tuesday,1
97382,T94,Saturday,5
97383,T89,Friday,4
97384,DT2,Thursday,3
97385,T91,Thursday,3
97386,T96,Sunday,6
97387,T93,Saturday,5
97388,T98,Saturday,5
97389,T95,Tuesday,1
97390,T100,Tuesday,1
97391,T97,Friday,4
97392,T102,Monday,0
97393,T99,Thursday,3
97394,T104,Saturday,5
97395,T101,Wednesday,2
97396,T106,Wednesday,2
97397,T103,Friday,4
97398,T108,Friday,4
97399,T105,Wednesday,2
97400,T110,Wednesday,2
97401,T109,Sunday,6
97402,T112,Wednesday,2
97403,T111,Friday,4
97404,T114,Sunday,6
97405,T113,Saturday,5
97406,DT4,Saturday,5
97407,T115,Sunday,6
97408,T116,Monday,0
97409,DT3,Wednesday,2
97410,DT6,Monday,0
97411,T119,Monday,0
97412,T118,Sunday,6
97413,T121,Thursday,3
97414,T120,Thursday,3
97415,DT5,Wednesday,2
97416,T122,Thursday,3
97417,T123,Monday,0
97418,T124,Wednesday,2
97419,T125,Wednesday,2
97420,DT8,Friday,4
97421,T129,Tuesday,1
97422,T126,Friday,4
97423,T131,Tuesday,1
97424,DT10,Tuesday,1
97425,T133,Sunday,6
97426,T128,Tuesday,1
97427,T135,Monday,0
97428,T130,Monday,0
97429,DT7,Friday,4
97430,DT12,Sunday,6
97431,T137,Thursday,3
97432,T132,Wednesday,2
97433,T139,Tuesday,1
97434,T134,Monday,0
97435,T141,Thursday,3
97436,T136,Saturday,5
97437,T143,Saturday,5
97438,T138,Saturday,5
97439,T145,Tuesday,1
97440,T140,Saturday,5
97441,T147,Wednesday,2
97442,DT14,Tuesday,1
97444,T146,Sunday,6
97445,T149,Tuesday,1
97446,T148,Sunday,6
97501,G1,Tuesday,1
97502,G2,Tuesday,1
97503,G3,Saturday,5
97504,G4,Thursday,3
97601,C1,Monday,0
97602,C2,Friday,4
97603,C3,Friday,4
97604,C4,Friday,4
97605,C5,Friday,4
97606,C6,Friday,4
97607,C7,Tuesday,1
97608,C8,Friday,4
97609,C9,Friday,4
97610,C10,Tuesday,1
97611,C11,Saturday,5
97612,C 12,Tuesday,1
97613,C13,Wednesday,2
97614,C14,Sunday,6
97615,C15,Monday,0
97616,C16,Saturday,5
97617,C17,Saturday,5
97618,C18,Thursday,3
97619,C19,Monday,0
97620,C20,Tuesday,1
97621,C21,Thursday,3
97622,C22,Sunday,6
97623,C23,Sunday,6
97624,C24,Friday,4
97625,C25,Friday,4
97626,C26,Thursday,3
97627,C27,Saturday,5
97628,C28,Thursday,3
97629,C29,Friday,4
97630,C30,Sunday,6
97631,C31,Monday,0
97632,C32,Friday,4
97633,C33,Thursday,3
97634,C34,Tuesday,1
97635,C35,Monday,0
97636,C36,Friday,4
97637,C37,Sunday,6
97638,C 38,Monday,0
97639,C39,Sunday,6
97640,C 40,Wednesday,2
97641,C41,Wednesday,2
97642,C42,Wednesday,2
97643,C43,Thursday,3
97644,C44,Sunday,6
97645,C45,Thursday,3
97646,C46,Wednesday,2
97647,C47,Friday,4
97648,C48,Thursday,3
97649,C49,Monday,0
97651,C51,Sunday,6
97653,C53,Monday,0
97655,C55,Friday,4
98000,PL2,Saturday,5
98001,PL1,Saturday,5
98002,PL4,Tuesday,1
98003,PL3,Saturday,5
98004,PL6,Friday,4
98005,PL5,Wednesday,2
98006,PL8,Friday,4
98007,PL7,Tuesday,1
98008,PL10,Tuesday,1
98009,PL9,Saturday,5
98010,PL12,Sunday,6
98011,PL11,Thursday,3
98012,PL14,Sunday,6
98013,VPL3,Sunday,6
98014,PL16,Thursday,3
98015,PL13,Monday,0
98016,PL18,Monday,0
98017,PL15,Wednesday,2
98018,PLVD2,Thursday,3
98019,PL17,Sunday,6
98020,PL20,Tuesday,1
98021,VPL3,Tuesday,1
98022,PL22,Thursday,3
98023,PL19,Saturday,5
98024,PL24,Monday,0
98025,PL21,Thursday,3
98026,PL VD4,Wednesday,2
98027,PL23,Saturday,5
98028,PL26,Monday,0
98029,PL25,Tuesday,1
98030,PL28,Wednesday,2
98031,PLVD1,Monday,0
98032,PL VD6,Friday,4
98033,PL27,Saturday,5
98034,PL30,Tuesday,1
98035,PL 29,Thursday,3
98036,PL32,Wednesday,2
98037,PL 31,Friday,4
98038,PL34,Sunday,6
98039,PL 33,Monday,0
98040,PLVD8,Friday,4
98041,PL 35,Thursday,3
98042,PL36,Tuesday,1
98043,PL 37,Sunday,6
98044,PL38,Monday,0
98045,PL 39,Thursday,3
98046,PL40,Monday,0
98047,PL 41,Friday,4
98048,PL42,Sunday,6
98049,PL43,Thursday,3
98050,PL44,Wednesday,2
98051,PLVD3,Wednesday,2
98052,PL46,Tuesday,1
98053,PL45,Thursday,3
98054,PL48,Saturday,5
98055,PL 47,Tuesday,1
98056,PL50,Thursday,3
98057,PL 49,Saturday,5
98058,PL52,Friday,4
98059,PL 51,Tuesday,1
98060,PL54,Thursday,3
98061,PL53,Saturday,5
98062,PL56,Sunday,6
98063,PL 55,Wednesday,2
98064,PL58,Monday,0
98065,PL57,Wednesday,2
98066,PL60,Sunday,6
98067,PL59,Wednesday,2
98068,PL62,Friday,4
98069,PL 61,Friday,4
98070,PL64,Thursday,3
98071,PL 63,Sunday,6
98072,PL66,Tuesday,1
98073,PL 65,Friday,4
98074,PL68,Tuesday,1
98075,PL67,Sunday,6
98076,PL70,Wednesday,2
98077,PL69,Sunday,6
98078,PL72,Wednesday,2
98079,PL71,Saturday,5
98080,PL74,Sunday,6
98081,PL73,Tuesday,1
98082,PL76,Wednesday,2
98083,PL 73,Wednesday,2
98084,PL78,Saturday,5
98085,PL 75,Sunday,6
98087,PL 77,Saturday,5
98088,PL82,Friday,4
98089,PL 79,Monday,0
98090,PL84,Wednesday,2
98091,PL 81,Sunday,6
98092,PL86,Monday,0
98093,PL83,Wednesday,2
98094,PL88,Tuesday,1
98095,PL85,Wednesday,2
98096,PL90,Saturday,5
98097,PL87,Sunday,6
98098,PL92,Tuesday,1
98099,PL89,Friday,4
98100,PL94,Thursday,3
98101,PL91,Sunday,6
98102,PL96,Friday,4
98103,PLVD7,Friday,4
98104,PL98,Thursday,3
98105,PL 93,Wednesday,2
98106,PL100,Friday,4
98107,PL 95,Tuesday,1
98108,PL102,Thursday,3
98109,PL 97,Thursday,3
98110,PL104,Monday,0
98111,PL 99,Tuesday,1
98112,PL106,Monday,0
98113,PL 101,Tuesday,1
98114,PL108,Saturday,5
98115,PL 103,Wednesday,2
98116,PL110,Saturday,5
98117,PL 105,Friday,4
98118,PL112,Saturday,5
98119,PL 107,Sunday,6
98120,PL114,Saturday,5
98121,PL 109,Thursday,3
98122,PL116,Wednesday,2
98123,PL 111,Wednesday,2
98124,PL118,Tuesday,1
98125,PL113,Saturday,5
98126,PL120,Sunday,6
98127,PL115,Sunday,6
98128,PL122,Saturday,5
98129,PL117,Thursday,3
98130,PL124,Monday,0
98131,PL119,Thursday,3
98132,PL126,Friday,4
98133,PLVD9,Sunday,6
98134,PL122,Monday,0
98135,PL121,Friday,4
98136,PL128,Friday,4
98137,PL123,Friday,4
98138,PL130,Sunday,6
98139,PL125,Tuesday,1
98140,PL132,Sunday,6
98141,PL127,Friday,4
98142,PL134,Sunday,6
98143,PLVD11,Thursday,3
98144,PLVD12,Sunday,6
98145,PL129,Friday,4
98146,PL136,Monday,0
98147,PL131,Sunday,6
98148,PL138,Wednesday,2
98149,PLVD13,Thursday,3
98150,PL140,Friday,4
98151,PL 133,Thursday,3
98152,PL142,Thursday,3
98153,PL 135,Tuesday,1
98154,PL144,Friday,4
98155,PL 137,Thursday,3
98156,PL146,Monday,0
98157,PL139,Saturday,5
98158,PL148,Monday,0
98159,PL141,Tuesday,1
98160,PL150,Monday,0
98161,PL143,Friday,4
98162,PL152,Sunday,6
98163,PL145,Tuesday,1
98164,PL154,Wednesday,2
98165,PL147,Wednesday,2
98166,VPL2,Tuesday,1
98167,PLVD15,Tuesday,1
98168,PL156,Tuesday,1
98169,PL149,Friday,4
98170,PL158,Tuesday,1
98171,PL151,Wednesday,2
98172,PL160,Thursday,3
98173,PLVD17,Wednesday,2
98174,PL162,Sunday,6
98175,PL153,Tuesday,1
98176,PL164,Thursday,3
98177,PLVD19,Sunday,6
98178,PL166,Thursday,3
98179,PL155,Saturday,5
98180,PL168,Thursday,3
98181,PLVD21,Thursday,3
98182,PL170,Saturday,5
98183,PL157,Sunday,6
98184,PL172,Saturday,5
98185,PL 159,Friday,4
98186,PL174,Friday,4
98187,PLVD23,Wednesday,2
98188,PL176,Friday,4
98189,PL 161,Thursday,3
98190,PL178,Sunday,6
98191,PL 163,Sunday,6
98192,PL180,Thursday,3
98193,PL 165,Thursday,3
98194,PL182,Thursday,3
98195,PL 167,Monday,0
98196,BRPL4,Saturday,5
98197,PL 169,Wednesday,2
98198,PL184,Friday,4
98199,PL 171,Saturday,5
98200,VPL4,Saturday,5
98201,PL 173,Sunday,6
98202,PL186,Saturday,5
98203,PL175,Tuesday,1
98204,PL188,Sunday,6
98205,PL 177,Tuesday,1
98207,PL 179,Sunday,6
98208,BRPL2,Tuesday,1
98209,PL 181,Thursday,3
98211,PL 183,Thursday,3
98213,PL185,Wednesday,2
98214,BRPL6,Wednesday,2
98215,PL187,Sunday,6
98300,BR2,Wednesday,2
98301,BR1,Sunday,6
98302,BR4,Monday,0
98303,BR3,Tuesday,1
98304,BR6,Monday,0
98305,BR5,Wednesday,2
98306,BR8,Sunday,6
98307,BR7,Thursday,3
98308,BR10,Wednesday,2
98309,BRVD1,Monday,0
98310,BR12,Tuesday,1
98311,BR9,Monday,0
98312,BR14,Saturday,5
98313,BR 11,Sunday,6
98314,BR16,Saturday,5
98315,BR 13,Wednesday,2
98316,BR18,Wednesday,2
98317,BR 15,Sunday,6
98318,BR20,Wednesday,2
98319,BR17,Monday,0
98320,BR22,Wednesday,2
98321,BRVD3,Wednesday,2
98322,BR24,Sunday,6
98323,BR19,Wednesday,2
98324,BR26,Thursday,3
98325,BR21,Tuesday,1
98326,BR28,Monday,0
98327,BR23,Wednesday,2
98328,BR30,Wednesday,2
98329,BRVD5,Monday,0
98330,BR32,Sunday,6
98331,BR25,Friday,4
98332,BR34,Tuesday,1
98333,BR 27,Thursday,3
